order_id,line_no,sku_id,qty,order_time,pick_start,pick_end,check_time,ship_time,loc_id,picker
SO202606010089,1,SKU0102,5,2026-06-01 10:50:32,2026-06-01 11:02:37,2026-06-01 11:04:14,2026-06-01 11:05:35,2026-06-01 11:33:03,L0634,刘楠
SO202606010089,2,SKU0332,5,2026-06-01 10:50:44,2026-06-01 11:30:41,2026-06-01 11:32:34,2026-06-01 11:33:47,2026-06-01 12:13:11,L0759,刘艳
SO202606010090,1,SKU0427,1,2026-06-01 10:52:47,2026-06-01 11:25:14,2026-06-01 11:26:32,2026-06-01 11:27:52,2026-06-01 11:55:08,L0434,万帅
SO202606010091,1,SKU0206,2,2026-06-01 10:55:33,2026-06-01 11:24:23,2026-06-01 11:26:10,2026-06-01 11:26:53,2026-06-01 11:57:43,L0760,张瑜
SO202606010091,2,SKU0421,4,2026-06-01 10:55:21,2026-06-01 11:22:45,2026-06-01 11:24:39,2026-06-01 11:25:41,2026-06-01 11:32:56,L0791,梁波
SO202606010092,1,SKU0206,3,2026-06-01 10:56:31,2026-06-01 11:20:14,2026-06-01 11:22:11,2026-06-01 11:23:15,2026-06-01 11:55:02,L0760,梁波
SO202606010092,2,SKU0205,3,2026-06-01 10:56:49,2026-06-01 11:25:52,2026-06-01 11:27:37,2026-06-01 11:28:51,2026-06-01 11:57:46,L0795,叶华
SO202606010092,3,SKU0273,1,2026-06-01 10:56:19,2026-06-01 11:28:08,2026-06-01 11:29:07,2026-06-01 11:29:54,2026-06-01 11:44:35,L0301,田桂兰
SO202606010093,1,SKU0406,4,2026-06-01 10:57:50,2026-06-01 11:22:04,2026-06-01 11:23:12,2026-06-01 11:24:28,2026-06-01 11:33:59,L0692,刘艳
SO202606010094,1,SKU0020,1,2026-06-01 10:57:12,2026-06-01 11:13:31,2026-06-01 11:14:25,2026-06-01 11:15:28,2026-06-01 11:34:22,L0222,叶华
SO202606010095,1,SKU0199,2,2026-06-01 11:02:27,2026-06-01 11:15:59,2026-06-01 11:17:31,2026-06-01 11:19:08,2026-06-01 11:26:33,L0594,陈云
SO202606010096,1,SKU0042,4,2026-06-01 11:06:05,2026-06-01 11:22:25,2026-06-01 11:24:04,2026-06-01 11:25:09,2026-06-01 11:54:11,L0675,黄利
SO202606010096,2,SKU0214,4,2026-06-01 11:06:51,2026-06-01 11:50:26,2026-06-01 11:52:08,2026-06-01 11:52:55,2026-06-01 12:19:45,L0676,叶华
SO202606010097,1,SKU0001,5,2026-06-01 11:09:42,2026-06-01 11:49:25,2026-06-01 11:50:52,2026-06-01 11:51:39,2026-06-01 12:33:22,L0588,刘楠
SO202606010097,2,SKU0145,4,2026-06-01 11:09:07,2026-06-01 11:44:03,2026-06-01 11:45:51,2026-06-01 11:46:48,2026-06-01 12:12:30,L0800,姜琳
SO202606010098,1,SKU0351,4,2026-06-01 11:10:13,2026-06-01 11:45:20,2026-06-01 11:46:59,2026-06-01 11:47:55,2026-06-01 12:22:06,L0549,刘楠
SO202606010099,1,SKU0001,1,2026-06-01 11:27:31,2026-06-01 11:40:37,2026-06-01 11:42:06,2026-06-01 11:43:33,2026-06-01 12:15:07,L0588,阎玉梅
SO202606010100,1,SKU0033,4,2026-06-01 11:27:29,2026-06-01 11:41:10,2026-06-01 11:42:59,2026-06-01 11:44:20,2026-06-01 12:17:20,L0797,张瑜
SO202606010100,2,SKU0370,3,2026-06-01 11:27:06,2026-06-01 11:45:49,2026-06-01 11:46:56,2026-06-01 11:47:40,2026-06-01 12:05:13,L0198,刘楠
SO202606010101,1,SKU0274,4,2026-06-01 11:30:53,2026-06-01 11:42:47,2026-06-01 11:44:13,2026-06-01 11:45:45,2026-06-01 12:07:22,L0557,魏斌
SO202606010102,1,SKU0264,1,2026-06-01 11:31:27,2026-06-01 12:03:52,2026-06-01 12:05:34,2026-06-01 12:06:21,2026-06-01 12:16:08,L0592,陈云
SO202606010103,1,SKU0206,4,2026-06-01 11:32:40,2026-06-01 11:44:22,2026-06-01 11:46:12,2026-06-01 11:47:38,2026-06-01 12:18:40,L0760,阎玉梅
SO202606010103,2,SKU0126,4,2026-06-01 11:32:45,2026-06-01 12:16:53,2026-06-01 12:18:15,2026-06-01 12:19:03,2026-06-01 12:36:09,L0200,田桂兰
SO202606010104,1,SKU0348,5,2026-06-01 11:32:10,2026-06-01 12:01:47,2026-06-01 12:03:14,2026-06-01 12:04:16,2026-06-01 12:31:13,L0439,陈云
SO202606010105,1,SKU0287,4,2026-06-01 11:33:20,2026-06-01 11:48:28,2026-06-01 11:49:59,2026-06-01 11:51:22,2026-06-01 12:33:14,L0479,田桂兰
SO202606010106,1,SKU0176,3,2026-06-01 11:48:44,2026-06-01 12:23:16,2026-06-01 12:24:24,2026-06-01 12:25:20,2026-06-01 12:57:39,L0613,叶华
SO202606010107,1,SKU0085,1,2026-06-01 11:49:46,2026-06-01 12:24:29,2026-06-01 12:26:05,2026-06-01 12:26:52,2026-06-01 12:42:34,L0711,唐海燕
SO202606010108,1,SKU0421,3,2026-06-01 11:53:12,2026-06-01 12:20:07,2026-06-01 12:21:50,2026-06-01 12:23:16,2026-06-01 12:48:51,L0791,李辉
SO202606010109,1,SKU0257,4,2026-06-01 11:55:19,2026-06-01 12:08:03,2026-06-01 12:09:41,2026-06-01 12:11:01,2026-06-01 12:40:06,L0715,梁波
SO202606010110,1,SKU0216,5,2026-06-01 12:00:46,2026-06-01 12:22:47,2026-06-01 12:23:58,2026-06-01 12:25:34,2026-06-01 13:04:34,L0464,黄成
SO202606010111,1,SKU0145,1,2026-06-01 12:05:20,2026-06-01 12:31:47,2026-06-01 12:33:38,2026-06-01 12:34:54,2026-06-01 13:11:39,L0800,万帅
SO202606010111,2,SKU0286,4,2026-06-01 12:05:04,2026-06-01 12:41:48,2026-06-01 12:42:53,2026-06-01 12:43:38,2026-06-01 13:01:14,L0501,张晨
SO202606010112,1,SKU0453,1,2026-06-01 12:06:29,2026-06-01 12:25:26,2026-06-01 12:26:29,2026-06-01 12:27:45,2026-06-01 13:09:32,L0270,陈云
SO202606010112,2,SKU0033,5,2026-06-01 12:06:08,2026-06-01 12:46:32,2026-06-01 12:48:23,2026-06-01 12:49:52,2026-06-01 13:00:45,L0797,田桂兰
SO202606010113,1,SKU0145,4,2026-06-01 12:06:35,2026-06-01 12:24:06,2026-06-01 12:26:03,2026-06-01 12:26:48,2026-06-01 12:42:51,L0800,姜琳
SO202606010114,1,SKU0429,1,2026-06-01 12:10:56,2026-06-01 12:50:53,2026-06-01 12:52:44,2026-06-01 12:53:33,2026-06-01 12:59:55,L0755,黄成
SO202606010114,2,SKU0145,5,2026-06-01 12:10:06,2026-06-01 12:29:17,2026-06-01 12:31:10,2026-06-01 12:32:28,2026-06-01 12:49:55,L0800,何丽
SO202606010115,1,SKU0205,3,2026-06-01 12:10:16,2026-06-01 12:45:15,2026-06-01 12:47:03,2026-06-01 12:48:29,2026-06-01 13:10:03,L0795,阎玉梅
SO202606010116,1,SKU0279,5,2026-06-01 12:10:33,2026-06-01 12:24:31,2026-06-01 12:25:47,2026-06-01 12:26:48,2026-06-01 12:41:27,L0775,姜琳
SO202606010116,2,SKU0004,2,2026-06-01 12:10:09,2026-06-01 12:46:54,2026-06-01 12:48:09,2026-06-01 12:49:31,2026-06-01 12:55:02,L0693,李辉
SO202606010116,3,SKU0146,4,2026-06-01 12:10:32,2026-06-01 12:57:15,2026-06-01 12:58:30,2026-06-01 12:59:22,2026-06-01 13:04:47,L0544,孙桂英
SO202606010117,1,SKU0142,4,2026-06-01 12:13:12,2026-06-01 12:32:35,2026-06-01 12:34:02,2026-06-01 12:35:07,2026-06-01 13:17:04,L0741,姜琳
SO202606010118,1,SKU0480,5,2026-06-01 12:15:38,2026-06-01 12:28:40,2026-06-01 12:30:25,2026-06-01 12:31:49,2026-06-01 13:06:12,L0789,姜琳
SO202606010119,1,SKU0033,1,2026-06-01 12:15:21,2026-06-01 12:55:21,2026-06-01 12:57:11,2026-06-01 12:58:04,2026-06-01 13:31:00,L0797,姜琳
SO202606010120,1,SKU0143,2,2026-06-01 12:17:55,2026-06-01 12:57:03,2026-06-01 12:58:33,2026-06-01 12:59:34,2026-06-01 13:36:00,L0673,李辉
SO202606010121,1,SKU0438,1,2026-06-01 12:21:50,2026-06-01 12:54:32,2026-06-01 12:56:21,2026-06-01 12:57:37,2026-06-01 13:30:23,L0719,黄成
SO202606010122,1,SKU0438,5,2026-06-01 12:29:59,2026-06-01 12:51:35,2026-06-01 12:53:24,2026-06-01 12:54:24,2026-06-01 13:01:52,L0719,孙桂英
SO202606010123,1,SKU0025,5,2026-06-01 12:30:09,2026-06-01 12:44:11,2026-06-01 12:46:09,2026-06-01 12:47:43,2026-06-01 13:29:45,L0718,魏斌
SO202606010123,2,SKU0238,1,2026-06-01 12:30:56,2026-06-01 12:58:03,2026-06-01 12:59:16,2026-06-01 13:01:01,2026-06-01 13:23:10,L0421,唐海燕
SO202606010124,1,SKU0076,3,2026-06-01 12:33:00,2026-06-01 13:04:37,2026-06-01 13:06:34,2026-06-01 13:07:50,2026-06-01 13:30:59,L0680,孙桂英
SO202606010125,1,SKU0129,1,2026-06-01 12:35:13,2026-06-01 12:49:47,2026-06-01 12:51:09,2026-06-01 12:52:34,2026-06-01 13:33:02,L0742,张晨
SO202606010126,1,SKU0338,4,2026-06-01 12:40:51,2026-06-01 12:51:21,2026-06-01 12:52:49,2026-06-01 12:54:27,2026-06-01 13:07:38,L0625,唐海燕
SO202606010126,2,SKU0391,4,2026-06-01 12:40:51,2026-06-01 13:22:28,2026-06-01 13:23:37,2026-06-01 13:24:57,2026-06-01 13:42:27,L0237,李英
SO202606010126,3,SKU0033,5,2026-06-01 12:40:17,2026-06-01 13:21:25,2026-06-01 13:23:27,2026-06-01 13:24:52,2026-06-01 14:04:04,L0797,田桂兰
SO202606010127,1,SKU0206,4,2026-06-01 12:41:50,2026-06-01 13:12:39,2026-06-01 13:14:42,2026-06-01 13:15:27,2026-06-01 13:41:14,L0760,刘楠
SO202606010128,1,SKU0145,4,2026-06-01 12:42:04,2026-06-01 13:20:29,2026-06-01 13:22:30,2026-06-01 13:23:59,2026-06-01 13:45:48,L0800,梁波
SO202606010129,1,SKU0404,4,2026-06-01 12:43:20,2026-06-01 13:08:57,2026-06-01 13:10:34,2026-06-01 13:11:32,2026-06-01 13:54:43,L0712,樊桂芳
SO202606010129,2,SKU0042,3,2026-06-01 12:43:01,2026-06-01 13:07:27,2026-06-01 13:09:09,2026-06-01 13:09:53,2026-06-01 13:50:26,L0675,李英
SO202606010130,1,SKU0251,5,2026-06-01 12:43:31,2026-06-01 13:20:48,2026-06-01 13:21:58,2026-06-01 13:23:11,2026-06-01 14:03:41,L0538,黄成
SO202606010131,1,SKU0286,1,2026-06-01 12:49:53,2026-06-01 13:29:27,2026-06-01 13:30:37,2026-06-01 13:31:32,2026-06-01 13:45:01,L0501,孙桂英
SO202606010131,2,SKU0338,5,2026-06-01 12:49:36,2026-06-01 13:03:40,2026-06-01 13:05:06,2026-06-01 13:05:51,2026-06-01 13:44:36,L0625,樊桂芳
SO202606010132,1,SKU0260,4,2026-06-01 12:54:31,2026-06-01 13:14:26,2026-06-01 13:15:29,2026-06-01 13:16:43,2026-06-01 13:47:59,L0119,叶华
SO202606010133,1,SKU0206,2,2026-06-01 13:04:11,2026-06-01 13:25:03,2026-06-01 13:26:50,2026-06-01 13:27:36,2026-06-01 14:00:16,L0760,樊桂芳
SO202606010134,1,SKU0416,4,2026-06-01 13:06:36,2026-06-01 13:19:56,2026-06-01 13:21:18,2026-06-01 13:22:53,2026-06-01 13:29:48,L0111,樊桂芳
SO202606010134,2,SKU0374,5,2026-06-01 13:06:19,2026-06-01 13:25:30,2026-06-01 13:26:07,2026-06-01 13:27:54,2026-06-01 13:55:08,L0016,黄利
SO202606010135,1,SKU0396,2,2026-06-01 13:13:36,2026-06-01 13:24:20,2026-06-01 13:25:22,2026-06-01 13:26:44,2026-06-01 13:40:29,L0189,黄成
SO202606010135,2,SKU0383,4,2026-06-01 13:13:07,2026-06-01 13:49:58,2026-06-01 13:51:34,2026-06-01 13:52:32,2026-06-01 14:34:37,L0747,黄成
SO202606010136,1,SKU0118,2,2026-06-01 13:13:31,2026-06-01 13:26:43,2026-06-01 13:27:18,2026-06-01 13:28:29,2026-06-01 13:55:57,L0017,魏斌
SO202606010136,2,SKU0243,3,2026-06-01 13:13:29,2026-06-01 13:54:10,2026-06-01 13:55:19,2026-06-01 13:55:58,2026-06-01 14:25:40,L0156,梁波
SO202606010137,1,SKU0236,2,2026-06-01 13:15:46,2026-06-01 13:43:17,2026-06-01 13:44:00,2026-06-01 13:45:15,2026-06-01 13:59:59,L0442,孙桂英
SO202606010138,1,SKU0483,3,2026-06-01 13:19:54,2026-06-01 13:40:35,2026-06-01 13:41:54,2026-06-01 13:42:51,2026-06-01 14:04:42,L0551,樊桂芳
SO202606010138,2,SKU0423,2,2026-06-01 13:19:54,2026-06-01 13:57:32,2026-06-01 13:58:50,2026-06-01 13:59:56,2026-06-01 14:26:06,L0731,姜琳
SO202606010139,1,SKU0409,5,2026-06-01 13:21:20,2026-06-01 13:50:51,2026-06-01 13:52:37,2026-06-01 13:53:29,2026-06-01 14:30:58,L0705,陈云
SO202606010139,2,SKU0398,4,2026-06-01 13:21:38,2026-06-01 13:57:54,2026-06-01 13:59:25,2026-06-01 14:01:16,2026-06-01 14:30:44,L0595,叶华
SO202606010139,3,SKU0126,4,2026-06-01 13:21:39,2026-06-01 14:04:32,2026-06-01 14:06:54,2026-06-01 14:07:48,2026-06-01 14:17:19,L0200,姜琳
SO202606010140,1,SKU0423,4,2026-06-01 13:21:50,2026-06-01 13:56:04,2026-06-01 13:57:31,2026-06-01 13:58:35,2026-06-01 14:21:37,L0731,阎玉梅
SO202606010141,1,SKU0350,2,2026-06-01 13:26:48,2026-06-01 14:00:10,2026-06-01 14:02:48,2026-06-01 14:03:45,2026-06-01 14:20:34,L0593,姜琳
SO202606010141,2,SKU0046,3,2026-06-01 13:26:00,2026-06-01 14:02:58,2026-06-01 14:05:08,2026-06-01 14:06:18,2026-06-01 14:32:52,L0764,樊桂芳
SO202606010141,3,SKU0145,3,2026-06-01 13:26:48,2026-06-01 13:57:12,2026-06-01 14:00:07,2026-06-01 14:01:44,2026-06-01 14:25:32,L0800,万帅
SO202606010142,1,SKU0334,5,2026-06-01 13:28:28,2026-06-01 13:58:01,2026-06-01 13:59:09,2026-06-01 14:00:00,2026-06-01 14:05:53,L0074,陈云
SO202606010142,2,SKU0010,5,2026-06-01 13:28:57,2026-06-01 14:00:52,2026-06-01 14:03:53,2026-06-01 14:04:42,2026-06-01 14:18:00,L0598,姜琳
SO202606010143,1,SKU0049,4,2026-06-01 13:33:36,2026-06-01 14:12:30,2026-06-01 14:15:49,2026-06-01 14:16:33,2026-06-01 14:47:57,L0751,刘艳
SO202606010143,2,SKU0115,5,2026-06-01 13:33:23,2026-06-01 14:00:53,2026-06-01 14:03:23,2026-06-01 14:04:36,2026-06-01 14:31:23,L0306,黄成
SO202606010144,1,SKU0354,4,2026-06-01 13:34:12,2026-06-01 13:50:51,2026-06-01 13:52:17,2026-06-01 13:53:31,2026-06-01 14:00:39,L0476,黄利
SO202606010145,1,SKU0363,5,2026-06-01 13:38:56,2026-06-01 14:02:40,2026-06-01 14:04:47,2026-06-01 14:06:16,2026-06-01 14:35:11,L0614,梁波
SO202606010145,2,SKU0023,3,2026-06-01 13:38:09,2026-06-01 14:03:56,2026-06-01 14:05:31,2026-06-01 14:07:01,2026-06-01 14:32:09,L0404,陈云
SO202606010145,3,SKU0477,4,2026-06-01 13:38:05,2026-06-01 14:08:00,2026-06-01 14:09:26,2026-06-01 14:10:13,2026-06-01 14:21:13,L0321,孙桂英
SO202606010146,1,SKU0153,4,2026-06-01 13:40:08,2026-06-01 14:07:34,2026-06-01 14:10:55,2026-06-01 14:12:33,2026-06-01 14:17:38,L0713,田桂兰
SO202606010146,2,SKU0143,4,2026-06-01 13:40:33,2026-06-01 14:21:20,2026-06-01 14:25:06,2026-06-01 14:26:35,2026-06-01 14:45:00,L0673,万帅
SO202606010146,3,SKU0497,2,2026-06-01 13:40:17,2026-06-01 14:09:01,2026-06-01 14:10:36,2026-06-01 14:11:53,2026-06-01 14:48:04,L0362,田桂兰
SO202606010147,1,SKU0145,2,2026-06-01 13:48:34,2026-06-01 14:27:38,2026-06-01 14:31:28,2026-06-01 14:32:29,2026-06-01 14:42:48,L0800,田桂兰
SO202606010147,2,SKU0076,4,2026-06-01 13:48:49,2026-06-01 14:26:35,2026-06-01 14:30:04,2026-06-01 14:31:27,2026-06-01 15:14:13,L0680,何丽
SO202606010148,1,SKU0253,5,2026-06-01 13:50:17,2026-06-01 14:05:46,2026-06-01 14:07:29,2026-06-01 14:08:44,2026-06-01 14:35:26,L0148,黄成
SO202606010148,2,SKU0121,3,2026-06-01 13:50:01,2026-06-01 14:12:20,2026-06-01 14:14:58,2026-06-01 14:15:59,2026-06-01 14:51:19,L0622,何丽
SO202606010148,3,SKU0430,1,2026-06-01 13:50:21,2026-06-01 14:38:02,2026-06-01 14:39:44,2026-06-01 14:40:20,2026-06-01 15:24:25,L0685,黄利
SO202606010149,1,SKU0033,5,2026-06-01 13:54:36,2026-06-01 14:28:38,2026-06-01 14:32:01,2026-06-01 14:33:14,2026-06-01 14:48:44,L0797,阎玉梅
SO202606010149,2,SKU0280,4,2026-06-01 13:54:43,2026-06-01 14:11:09,2026-06-01 14:13:45,2026-06-01 14:14:57,2026-06-01 14:43:16,L0772,张瑜
SO202606010150,1,SKU0385,2,2026-06-01 13:55:04,2026-06-01 14:22:36,2026-06-01 14:25:43,2026-06-01 14:26:33,2026-06-01 14:45:11,L0597,魏斌
SO202606010150,2,SKU0416,4,2026-06-01 13:55:52,2026-06-01 14:16:28,2026-06-01 14:18:03,2026-06-01 14:19:40,2026-06-01 14:28:03,L0111,李英
SO202606010151,1,SKU0025,1,2026-06-01 13:57:35,2026-06-01 14:26:29,2026-06-01 14:29:35,2026-06-01 14:30:26,2026-06-01 15:07:10,L0718,黄利
SO202606010151,2,SKU0033,3,2026-06-01 13:57:28,2026-06-01 14:15:00,2026-06-01 14:18:29,2026-06-01 14:19:26,2026-06-01 14:24:55,L0797,梁波
SO202606010152,1,SKU0176,3,2026-06-01 14:00:15,2026-06-01 14:20:48,2026-06-01 14:22:53,2026-06-01 14:23:54,2026-06-01 15:03:40,L0613,田桂兰
SO202606010152,2,SKU0267,3,2026-06-01 14:00:57,2026-06-01 14:27:24,2026-06-01 14:29:43,2026-06-01 14:31:02,2026-06-01 15:07:49,L0581,张瑜
SO202606010153,1,SKU0455,2,2026-06-01 14:00:09,2026-06-01 14:26:17,2026-06-01 14:30:00,2026-06-01 14:30:45,2026-06-01 15:01:17,L0639,万帅
SO202606010153,2,SKU0145,5,2026-06-01 14:00:26,2026-06-01 14:20:30,2026-06-01 14:23:42,2026-06-01 14:25:02,2026-06-01 14:53:41,L0800,何丽
SO202606010154,1,SKU0332,3,2026-06-01 14:04:27,2026-06-01 14:36:17,2026-06-01 14:39:20,2026-06-01 14:40:24,2026-06-01 15:19:13,L0759,何丽
SO202606010154,2,SKU0472,4,2026-06-01 14:04:32,2026-06-01 14:44:43,2026-06-01 14:46:57,2026-06-01 14:47:49,2026-06-01 14:55:03,L0392,李辉
SO202606010155,1,SKU0033,2,2026-06-01 14:05:13,2026-06-01 14:34:25,2026-06-01 14:38:06,2026-06-01 14:38:53,2026-06-01 15:13:21,L0797,万帅
SO202606010155,2,SKU0178,4,2026-06-01 14:05:56,2026-06-01 14:47:58,2026-06-01 14:49:45,2026-06-01 14:50:48,2026-06-01 15:03:01,L0528,梁波
SO202606010156,1,SKU0145,5,2026-06-01 14:05:22,2026-06-01 14:39:05,2026-06-01 14:42:26,2026-06-01 14:43:32,2026-06-01 14:49:20,L0800,阎玉梅
SO202606010156,2,SKU0143,4,2026-06-01 14:05:42,2026-06-01 14:19:19,2026-06-01 14:22:22,2026-06-01 14:23:11,2026-06-01 14:40:40,L0673,张瑜
SO202606010156,3,SKU0025,1,2026-06-01 14:05:37,2026-06-01 14:29:50,2026-06-01 14:32:59,2026-06-01 14:34:06,2026-06-01 14:52:11,L0718,阎玉梅
SO202606010157,1,SKU0033,4,2026-06-01 14:06:12,2026-06-01 14:36:00,2026-06-01 14:39:20,2026-06-01 14:40:29,2026-06-01 14:53:11,L0797,刘艳
SO202606010158,1,SKU0145,4,2026-06-01 14:07:56,2026-06-01 14:39:35,2026-06-01 14:43:26,2026-06-01 14:45:16,2026-06-01 15:18:42,L0800,李辉
SO202606010158,2,SKU0288,3,2026-06-01 14:07:27,2026-06-01 14:49:16,2026-06-01 14:51:44,2026-06-01 14:53:04,2026-06-01 15:20:26,L0197,张瑜
SO202606010159,1,SKU0319,5,2026-06-01 14:09:37,2026-06-01 14:19:43,2026-06-01 14:21:57,2026-06-01 14:22:33,2026-06-01 15:04:21,L0461,阎玉梅
SO202606010159,2,SKU0170,5,2026-06-01 14:09:38,2026-06-01 14:30:44,2026-06-01 14:32:39,2026-06-01 14:33:45,2026-06-01 15:09:14,L0224,樊桂芳
SO202606010160,1,SKU0058,4,2026-06-01 14:09:30,2026-06-01 14:44:27,2026-06-01 14:46:52,2026-06-01 14:47:29,2026-06-01 15:25:32,L0182,陈云
SO202606010160,2,SKU0206,1,2026-06-01 14:09:38,2026-06-01 14:48:33,2026-06-01 14:52:01,2026-06-01 14:53:10,2026-06-01 15:34:16,L0760,陈云
SO202606010161,1,SKU0162,4,2026-06-01 14:10:33,2026-06-01 14:34:29,2026-06-01 14:37:38,2026-06-01 14:38:38,2026-06-01 15:15:53,L0785,何丽
SO202606010162,1,SKU0206,5,2026-06-01 14:12:44,2026-06-01 14:37:15,2026-06-01 14:41:10,2026-06-01 14:42:47,2026-06-01 14:52:31,L0760,姜琳
SO202606010162,2,SKU0205,5,2026-06-01 14:12:28,2026-06-01 14:51:36,2026-06-01 14:55:00,2026-06-01 14:56:08,2026-06-01 15:08:33,L0795,李辉
SO202606010163,1,SKU0399,5,2026-06-01 14:13:48,2026-06-01 14:37:36,2026-06-01 14:38:34,2026-06-01 14:40:05,2026-06-01 15:01:10,L0013,刘楠
SO202606010164,1,SKU0342,2,2026-06-01 14:13:33,2026-06-01 14:47:10,2026-06-01 14:49:26,2026-06-01 14:50:39,2026-06-01 15:08:56,L0727,张瑜
SO202606010164,2,SKU0111,3,2026-06-01 14:13:59,2026-06-01 14:54:42,2026-06-01 14:57:34,2026-06-01 14:58:37,2026-06-01 15:39:02,L0701,姜琳
SO202606010165,1,SKU0249,5,2026-06-01 14:16:34,2026-06-01 14:34:25,2026-06-01 14:37:50,2026-06-01 14:38:45,2026-06-01 15:04:43,L0790,陈云
SO202606010165,2,SKU0226,1,2026-06-01 14:16:35,2026-06-01 14:37:10,2026-06-01 14:38:43,2026-06-01 14:39:35,2026-06-01 15:19:37,L0293,田桂兰
SO202606010166,1,SKU0421,3,2026-06-01 14:18:29,2026-06-01 14:56:38,2026-06-01 14:59:47,2026-06-01 15:01:13,2026-06-01 15:21:43,L0791,刘艳
SO202606010166,2,SKU0033,3,2026-06-01 14:18:23,2026-06-01 14:44:21,2026-06-01 14:47:39,2026-06-01 14:49:14,2026-06-01 15:30:29,L0797,田桂兰
SO202606010167,1,SKU0022,3,2026-06-01 14:19:47,2026-06-01 14:30:15,2026-06-01 14:31:59,2026-06-01 14:32:59,2026-06-01 14:40:51,L0026,万帅
SO202606010167,2,SKU0106,5,2026-06-01 14:19:38,2026-06-01 14:49:03,2026-06-01 14:51:44,2026-06-01 14:52:52,2026-06-01 15:15:41,L0632,何丽
SO202606010168,1,SKU0216,4,2026-06-01 14:22:23,2026-06-01 14:50:53,2026-06-01 14:53:46,2026-06-01 14:54:44,2026-06-01 15:35:47,L0464,姜琳
SO202606010169,1,SKU0123,4,2026-06-01 14:23:48,2026-06-01 14:41:09,2026-06-01 14:44:14,2026-06-01 14:45:20,2026-06-01 15:08:19,L0560,何丽
SO202606010169,2,SKU0359,5,2026-06-01 14:23:06,2026-06-01 14:59:49,2026-06-01 15:01:09,2026-06-01 15:02:43,2026-06-01 15:37:01,L0217,田桂兰
SO202606010170,1,SKU0370,1,2026-06-01 14:24:03,2026-06-01 14:41:02,2026-06-01 14:43:29,2026-06-01 14:44:19,2026-06-01 15:03:45,L0198,田桂兰
SO202606010170,2,SKU0033,2,2026-06-01 14:24:38,2026-06-01 14:41:59,2026-06-01 14:45:17,2026-06-01 14:46:16,2026-06-01 15:24:26,L0797,黄利
SO202606010170,3,SKU0126,2,2026-06-01 14:24:27,2026-06-01 14:51:54,2026-06-01 14:54:20,2026-06-01 14:55:40,2026-06-01 15:25:55,L0200,梁波
SO202606010171,1,SKU0438,1,2026-06-01 14:25:47,2026-06-01 14:51:48,2026-06-01 14:55:11,2026-06-01 14:56:10,2026-06-01 15:33:39,L0719,魏斌
SO202606010171,2,SKU0420,3,2026-06-01 14:25:39,2026-06-01 15:06:06,2026-06-01 15:07:39,2026-06-01 15:08:24,2026-06-01 15:34:51,L0332,梁波
SO202606010172,1,SKU0259,2,2026-06-01 14:25:46,2026-06-01 14:51:39,2026-06-01 14:53:48,2026-06-01 14:54:50,2026-06-01 15:25:20,L0695,黄成
SO202606010173,1,SKU0238,5,2026-06-01 14:26:15,2026-06-01 15:01:43,2026-06-01 15:03:56,2026-06-01 15:05:14,2026-06-01 15:31:23,L0421,梁波
SO202606010173,2,SKU0204,2,2026-06-01 14:26:15,2026-06-01 14:40:27,2026-06-01 14:42:50,2026-06-01 14:44:40,2026-06-01 15:12:22,L0740,万帅
SO202606010174,1,SKU0145,4,2026-06-01 14:28:15,2026-06-01 14:49:26,2026-06-01 14:52:58,2026-06-01 14:54:33,2026-06-01 15:27:07,L0800,李英
SO202606010174,2,SKU0451,3,2026-06-01 14:28:38,2026-06-01 14:56:47,2026-06-01 14:59:27,2026-06-01 15:00:38,2026-06-01 15:10:28,L0706,黄利
SO202606010175,1,SKU0033,5,2026-06-01 14:28:40,2026-06-01 15:02:43,2026-06-01 15:06:24,2026-06-01 15:07:50,2026-06-01 15:43:34,L0797,黄成
SO202606010175,2,SKU0451,5,2026-06-01 14:28:59,2026-06-01 15:01:19,2026-06-01 15:04:39,2026-06-01 15:05:51,2026-06-01 15:25:03,L0706,刘楠
SO202606010176,1,SKU0332,1,2026-06-01 14:34:13,2026-06-01 15:07:46,2026-06-01 15:11:17,2026-06-01 15:12:25,2026-06-01 15:17:55,L0759,张晨
SO202606010176,2,SKU0407,3,2026-06-01 14:34:06,2026-06-01 14:59:21,2026-06-01 15:03:01,2026-06-01 15:03:52,2026-06-01 15:34:37,L0758,张瑜
SO202606010177,1,SKU0047,2,2026-06-01 14:37:57,2026-06-01 15:15:58,2026-06-01 15:18:29,2026-06-01 15:19:27,2026-06-01 15:49:00,L0509,孙桂英
SO202606010177,2,SKU0374,2,2026-06-01 14:37:31,2026-06-01 15:14:49,2026-06-01 15:15:59,2026-06-01 15:17:04,2026-06-01 15:51:06,L0016,唐海燕
SO202606010177,3,SKU0206,3,2026-06-01 14:37:22,2026-06-01 15:25:23,2026-06-01 15:29:02,2026-06-01 15:30:53,2026-06-01 16:15:49,L0760,万帅
SO202606010178,1,SKU0379,4,2026-06-01 14:39:18,2026-06-01 14:57:11,2026-06-01 15:00:34,2026-06-01 15:01:48,2026-06-01 15:25:16,L0782,田桂兰
SO202606010178,2,SKU0040,2,2026-06-01 14:39:53,2026-06-01 14:52:27,2026-06-01 14:54:19,2026-06-01 14:56:02,2026-06-01 15:39:58,L0534,魏斌
